100_0154_0001.JPG,650428.423358,431642.265479,212.006223
100_0154_0002.JPG,650428.027532,431636.876179,211.966924
100_0154_0003.JPG,650426.206038,431622.763207,211.942556
100_0154_0004.JPG,650423.392227,431600.557505,211.890037
100_0154_0005.JPG,650420.964841,431576.561174,211.869020
100_0154_0006.JPG,650418.208127,431552.958381,211.897407
100_0154_0007.JPG,650415.438006,431528.873557,211.898947
100_0154_0008.JPG,650412.786902,431505.023989,211.898237
100_0154_0009.JPG,650409.940700,431480.999420,211.911281
100_0154_0010.JPG,650407.146295,431457.164575,211.913164
100_0154_0011.JPG,650404.277900,431433.081274,211.939572
100_0154_0012.JPG,650401.592784,431409.462299,211.896465
100_0154_0013.JPG,650398.730001,431385.225845,211.908882
100_0154_0014.JPG,650395.937045,431361.484333,211.896093
100_0154_0015.JPG,650393.168800,431337.429407,211.925357
100_0154_0016.JPG,650390.380108,431313.731085,211.922598
100_0154_0017.JPG,650387.619157,431289.683556,211.953490
100_0154_0018.JPG,650384.885783,431265.973271,211.951633
100_0154_0019.JPG,650382.196656,431241.866121,211.896955
100_0154_0020.JPG,650379.297649,431217.860345,211.969786
100_0154_0021.JPG,650376.651779,431194.114422,211.952948
100_0154_0022.JPG,650373.874143,431170.091589,211.965021
100_0154_0023.JPG,650370.989467,431146.721700,211.874665
100_0154_0024.JPG,650368.215681,431122.304232,211.964732
100_0154_0025.JPG,650365.437664,431098.666071,211.890777
100_0154_0026.JPG,650362.585233,431075.007749,211.818247
100_0154_0027.JPG,650359.824171,431051.204190,211.903092
100_0154_0028.JPG,650356.973988,431027.211685,211.927053
100_0154_0029.JPG,650354.145774,431003.537651,211.865035
100_0154_0030.JPG,650351.331536,430979.456565,211.844160
100_0154_0031.JPG,650348.554619,430955.610209,211.879297
100_0154_0032.JPG,650345.800438,430931.730378,211.909454
100_0154_0033.JPG,650343.008421,430907.677289,211.854680
100_0154_0034.JPG,650340.244196,430883.874196,211.853140
100_0154_0035.JPG,650337.446548,430859.817793,211.801003
100_0154_0036.JPG,650334.645511,430836.042366,211.923244
100_0154_0037.JPG,650331.769686,430812.068940,211.906253
100_0154_0038.JPG,650329.061770,430788.376684,211.905583
100_0154_0039.JPG,650326.176770,430764.536984,211.892681
100_0154_0040.JPG,650323.410507,430740.636585,211.905033
100_0154_0041.JPG,650320.535085,430716.583686,211.877635
100_0154_0042.JPG,650317.924426,430692.704766,211.871839
100_0154_0043.JPG,650315.181741,430668.732927,211.871371
100_0154_0044.JPG,650312.426785,430644.789202,211.973394
100_0154_0045.JPG,650309.385371,430621.140740,211.825897
100_0154_0046.JPG,650306.634677,430597.681940,211.831864
100_0154_0047.JPG,650303.966110,430573.211809,211.919862
100_0154_0048.JPG,650301.286486,430549.317864,211.924300
100_0154_0049.JPG,650298.544191,430525.506116,211.936254
100_0154_0050.JPG,650295.638680,430501.788572,211.863069
100_0154_0051.JPG,650292.716782,430477.718768,211.907751
100_0154_0052.JPG,650290.158860,430457.682359,211.877946
100_0154_0053.JPG,650291.117324,430449.779026,211.835823
100_0154_0054.JPG,650305.922623,430449.408140,211.757279
100_0154_0055.JPG,650324.667074,430445.967288,212.074958
100_0154_0056.JPG,650327.330421,430452.353709,211.845257
100_0154_0057.JPG,650329.812360,430472.066892,211.797649
100_0154_0058.JPG,650332.577284,430495.814533,211.902195
100_0154_0059.JPG,650335.325587,430519.546269,211.879021
100_0154_0060.JPG,650338.096538,430543.664584,211.835511
100_0154_0061.JPG,650340.882007,430567.298115,211.890486
100_0154_0062.JPG,650343.683485,430591.495065,211.898599
100_0154_0063.JPG,650346.411156,430615.363104,211.920506
100_0154_0064.JPG,650349.231687,430639.180284,211.924119
100_0154_0065.JPG,650352.092473,430663.220150,211.899057
100_0154_0066.JPG,650354.857590,430687.131077,211.897175
100_0154_0067.JPG,650357.545795,430710.876882,211.816800
100_0154_0068.JPG,650360.359382,430734.768589,211.850521
100_0154_0069.JPG,650363.214443,430758.854062,211.905510
100_0154_0070.JPG,650365.973975,430782.609277,211.901896
100_0154_0071.JPG,650368.722688,430806.489908,211.866774
100_0154_0072.JPG,650371.556895,430830.547762,211.871870
100_0154_0073.JPG,650374.377188,430854.226195,211.875204
100_0154_0074.JPG,650377.230182,430878.229072,211.874272
100_0154_0075.JPG,650379.993744,430902.028084,211.883117
100_0154_0076.JPG,650382.799050,430926.084415,211.900320
100_0154_0077.JPG,650385.535620,430949.727427,211.914468
100_0154_0078.JPG,650388.352963,430973.863335,211.914869
100_0154_0079.JPG,650391.120779,430997.638164,211.881553
100_0154_0080.JPG,650393.877283,431021.685895,211.882521
100_0154_0081.JPG,650396.690269,431045.444920,211.882744
100_0154_0082.JPG,650399.490052,431069.341815,211.900662
100_0154_0083.JPG,650402.317670,431093.223925,211.892902
100_0154_0084.JPG,650405.098160,431117.052274,211.904416
100_0154_0085.JPG,650407.906909,431141.144428,211.912473
100_0154_0086.JPG,650410.622011,431164.749583,211.902967
100_0154_0087.JPG,650413.446656,431188.883200,211.939554
100_0154_0088.JPG,650416.199996,431212.640695,211.934813
100_0154_0089.JPG,650419.052371,431236.688833,211.936149
100_0154_0090.JPG,650421.845906,431260.527090,211.934962
100_0154_0091.JPG,650424.682840,431284.390957,211.924000
100_0154_0092.JPG,650427.386387,431308.317810,211.899705
100_0154_0093.JPG,650430.085485,431332.201579,211.862427
100_0154_0094.JPG,650432.897342,431356.045753,211.940297
100_0154_0095.JPG,650435.655892,431379.852719,211.914219
100_0154_0096.JPG,650438.443318,431403.671466,211.892795
100_0154_0097.JPG,650441.086833,431427.548690,211.859330
100_0154_0098.JPG,650443.941054,431451.814401,211.886885
100_0154_0099.JPG,650446.774530,431475.567521,211.913318
100_0154_0100.JPG,650449.638950,431499.546104,211.880946
100_0154_0101.JPG,650452.437544,431523.228954,211.872968
100_0154_0102.JPG,650455.241463,431547.326471,211.902713
100_0154_0103.JPG,650458.067111,431571.194479,211.934719
100_0154_0104.JPG,650460.897939,431594.989184,211.969476
100_0154_0105.JPG,650463.618301,431618.690088,211.939065
100_0154_0106.JPG,650466.259715,431637.230916,211.944807
100_0154_0107.JPG,650472.038002,431637.187403,211.881529
100_0154_0108.JPG,650491.115057,431636.170839,211.987777
100_0154_0109.JPG,650503.176463,431632.508170,212.029390
100_0154_0110.JPG,650501.620203,431620.727439,211.778400
100_0154_0111.JPG,650498.638089,431601.268516,211.824570
100_0154_0112.JPG,650496.432637,431577.063258,211.860261
100_0154_0113.JPG,650493.710604,431553.199165,211.870913
100_0154_0114.JPG,650490.902690,431529.021769,211.888862
100_0154_0115.JPG,650488.161090,431505.208054,211.857131
100_0154_0116.JPG,650485.338535,431481.498533,211.860305
100_0154_0117.JPG,650482.501298,431457.543409,211.918638
100_0154_0118.JPG,650479.720339,431433.662728,211.919515
100_0154_0119.JPG,650476.860142,431409.769330,211.919099
100_0154_0120.JPG,650474.065306,431385.671337,211.922248
100_0154_0121.JPG,650471.334890,431361.907054,211.923210
100_0154_0122.JPG,650468.592794,431337.845166,211.944484
100_0154_0123.JPG,650465.733363,431313.938423,211.920772
100_0154_0124.JPG,650462.992015,431290.074275,211.933662
100_0154_0125.JPG,650460.217782,431266.078039,211.919812
100_0154_0126.JPG,650457.348353,431242.412069,211.870642
100_0154_0127.JPG,650454.582540,431218.772829,211.864701
100_0154_0128.JPG,650451.776376,431194.649446,211.937516
100_0154_0129.JPG,650449.157552,431170.670003,211.901047
100_0154_0130.JPG,650446.547796,431146.818120,211.977695
100_0154_0131.JPG,650443.786865,431122.761319,211.966279
100_0154_0132.JPG,650440.818645,431098.604259,211.957524
100_0154_0133.JPG,650437.914046,431074.951096,211.903746
100_0154_0134.JPG,650435.014012,431051.361371,211.905340
100_0154_0135.JPG,650432.222342,431027.517799,211.842536
100_0154_0136.JPG,650429.466384,431003.724923,211.880468
100_0154_0137.JPG,650426.677751,430979.899840,211.886344
100_0154_0138.JPG,650423.851357,430955.965959,211.902396
100_0154_0139.JPG,650421.136623,430931.944192,211.942485
100_0154_0140.JPG,650418.462526,430907.982487,211.880689
100_0154_0141.JPG,650415.678788,430884.347427,211.923935
100_0154_0142.JPG,650412.754781,430860.219572,211.925028
100_0154_0143.JPG,650409.965723,430836.426793,211.917699
100_0154_0144.JPG,650407.085560,430812.325747,211.907681
100_0154_0145.JPG,650404.321049,430788.680460,211.858176
100_0154_0146.JPG,650401.580103,430764.661920,211.870825
100_0154_0147.JPG,650398.863017,430740.788252,211.885319
100_0154_0148.JPG,650395.997838,430716.870155,211.887428
100_0154_0149.JPG,650393.194836,430692.929237,211.883230
100_0154_0150.JPG,650390.428516,430669.227347,211.886610
100_0154_0151.JPG,650387.589385,430645.221142,211.899853
100_0154_0152.JPG,650384.836369,430621.340522,211.877094
100_0154_0153.JPG,650382.106178,430597.620599,211.862687
100_0154_0154.JPG,650379.354714,430573.339139,211.885285
100_0154_0155.JPG,650376.533720,430549.646850,211.881741
100_0154_0156.JPG,650373.766533,430525.749445,211.892104
100_0154_0157.JPG,650370.995245,430501.644785,211.885572
100_0154_0158.JPG,650368.113180,430477.735459,211.914512
100_0154_0159.JPG,650365.473381,430456.276957,211.880270
100_0154_0160.JPG,650363.683558,430441.041886,211.912506
100_0162_0001.JPG,650567.764842,432833.282648,212.032828
100_0162_0002.JPG,650565.651986,432822.253016,211.976996
100_0162_0003.JPG,650563.889407,432801.439823,211.967005
100_0162_0004.JPG,650561.154363,432776.778190,211.917061
100_0162_0005.JPG,650558.307510,432752.470200,211.921383
100_0162_0006.JPG,650555.402843,432727.973556,211.951994
100_0162_0007.JPG,650552.526007,432703.381776,211.941250
100_0162_0008.JPG,650549.740613,432679.081594,211.883533
100_0162_0009.JPG,650546.961137,432654.756269,211.914896
100_0162_0010.JPG,650544.028782,432630.079011,211.936260
100_0162_0011.JPG,650541.232057,432605.692688,211.943331
100_0162_0012.JPG,650538.442462,432581.203924,211.943473
100_0162_0013.JPG,650535.517714,432556.631776,211.959605
100_0162_0014.JPG,650532.600935,432532.360712,211.948726
100_0162_0015.JPG,650529.835849,432507.962854,211.947428
100_0162_0016.JPG,650526.985435,432483.222501,211.935700
100_0162_0017.JPG,650524.083019,432458.849660,211.931834
100_0162_0018.JPG,650521.101540,432434.279186,211.936375
100_0162_0019.JPG,650518.368033,432409.858864,211.984166
100_0162_0020.JPG,650515.501167,432385.241382,212.009382
100_0162_0021.JPG,650512.611821,432360.976307,211.986056
100_0162_0022.JPG,650509.786917,432336.436136,211.991652
100_0162_0023.JPG,650506.909755,432312.294777,211.963810
100_0162_0024.JPG,650504.034972,432287.770480,211.944996
100_0162_0025.JPG,650501.240834,432263.196604,211.944457
100_0162_0026.JPG,650498.449488,432238.699412,211.941152
100_0162_0027.JPG,650495.711098,432214.002908,211.928334
100_0162_0028.JPG,650492.769504,432189.899182,211.918505
100_0162_0029.JPG,650489.946629,432165.214492,211.926686
100_0162_0030.JPG,650487.088448,432140.891666,211.911624
100_0162_0031.JPG,650484.285817,432116.499856,211.916901
100_0162_0032.JPG,650481.398335,432091.713032,211.934441
100_0162_0033.JPG,650478.527037,432067.377012,211.918542
100_0162_0034.JPG,650475.779720,432042.931424,211.939456
100_0162_0035.JPG,650472.954956,432018.244235,212.076253
100_0162_0036.JPG,650470.025670,431993.577441,212.007422
100_0162_0037.JPG,650467.033164,431969.537818,211.879465
100_0162_0038.JPG,650464.183430,431944.889882,211.885426
100_0162_0039.JPG,650461.255436,431920.535188,211.914862
100_0162_0040.JPG,650458.518147,431896.039320,211.930906
100_0162_0041.JPG,650455.680255,431871.476839,211.913702
100_0162_0042.JPG,650452.705299,431847.101479,211.864101
100_0162_0043.JPG,650449.939869,431822.824686,211.907156
100_0162_0044.JPG,650447.048270,431798.494828,211.921909
100_0162_0045.JPG,650444.196060,431774.177951,211.905287
100_0162_0046.JPG,650441.216563,431749.824857,211.902244
100_0162_0047.JPG,650438.398579,431725.353893,211.963719
100_0162_0048.JPG,650435.546446,431700.927996,211.915973
100_0162_0049.JPG,650432.576224,431676.486701,211.894413
100_0162_0050.JPG,650429.854987,431651.959010,211.899149
100_0162_0051.JPG,650430.202229,431641.515091,211.843285
100_0162_0052.JPG,650446.075195,431640.878842,211.787788
100_0162_0053.JPG,650465.095070,431637.585945,212.137943
100_0162_0054.JPG,650467.061137,431647.396928,211.923831
100_0162_0055.JPG,650470.052939,431672.038728,211.861490
100_0162_0056.JPG,650472.903854,431696.169754,211.934281
100_0162_0057.JPG,650475.761286,431720.818366,211.916605
100_0162_0058.JPG,650478.599831,431745.155725,211.913127
100_0162_0059.JPG,650481.489393,431769.816064,211.993313
100_0162_0060.JPG,650484.307687,431794.259085,211.940841
100_0162_0061.JPG,650487.128685,431818.588417,211.941491
