imageName longitude latitude altitude Omega Phi Kappa
100_0154_0154.JPG 21.17779005 51.72137123 211.88528529 0.82990698 0.41097611 174.29610392
100_0154_0155.JPG 21.17773900 51.72115905 211.88174133 0.82057799 0.44638421 174.35380137
100_0154_0156.JPG 21.17768863 51.72094502 211.89210417 0.79382908 0.46710447 174.10315593
100_0154_0157.JPG 21.17763812 51.72072912 211.88557240 0.85038229 0.45742751 174.17076075
100_0154_0158.JPG 21.17758609 51.72051500 211.91451238 0.89390131 0.45401147 174.16305596
100_0154_0159.JPG 21.17753862 51.72032285 211.88027049 1.05784541 0.45042097 174.23661451
100_0154_0160.JPG 21.17750614 51.72018641 211.91250577 1.13736287 0.43818395 174.27462163
100_0162_0001.JPG 21.18149453 51.74163200 212.03282774 0.70361230 0.43165818 175.87354823
100_0162_0002.JPG 21.18145916 51.74153344 211.97699630 0.72392247 0.57544627 176.06054894
100_0162_0003.JPG 21.18142463 51.74134686 211.96700451 0.69291441 0.64043204 176.25324272
100_0162_0004.JPG 21.18137436 51.74112595 211.91706105 0.68463941 0.64431488 174.32404011
100_0162_0005.JPG 21.18132262 51.74090824 211.92138295 0.59343509 0.67312524 173.37046776
100_0162_0006.JPG 21.18126996 51.74068886 211.95199387 0.53442651 0.68303664 173.40179355
100_0162_0007.JPG 21.18121767 51.74046861 211.94125016 0.45683724 0.70224791 172.73349530
100_0162_0008.JPG 21.18116683 51.74025096 211.88353335 0.41337242 0.67195823 173.14554360
100_0162_0009.JPG 21.18111606 51.74003308 211.91489622 0.42520897 0.64203214 171.62897610
100_0162_0010.JPG 21.18106292 51.73981209 211.93625975 0.39420588 0.64204333 171.77996344
100_0162_0011.JPG 21.18101188 51.73959366 211.94333069 0.38453552 0.67088510 171.72799381
100_0162_0012.JPG 21.18096089 51.73937432 211.94347256 0.40288631 0.65251849 170.59502259
100_0162_0013.JPG 21.18090792 51.73915426 211.95960545 0.41627602 0.63204299 170.69821729
100_0162_0014.JPG 21.18085519 51.73893691 211.94872648 0.43677892 0.65574524 170.84022359
100_0162_0015.JPG 21.18080460 51.73871838 211.94742778 0.43597486 0.66040086 170.03222115
100_0162_0016.JPG 21.18075263 51.73849679 211.93569959 0.43990415 0.63415894 169.29661879
100_0162_0017.JPG 21.18070006 51.73827852 211.93183419 0.46452058 0.63102133 169.43404728
