filename,bandname,wavelength,time,sunsensor_sun_angle_degree,sunsensor_nadir_angle_degree,sun_irradiance
100_0154_0034.JPG,Green,550.000000,1606824518.000000,,,
100_0154_0034.JPG,Blue,470.000000,1606824518.000000,,,
100_0154_0035.JPG,Red,660.000000,1606824521.000000,,,
100_0154_0035.JPG,Green,550.000000,1606824521.000000,,,
100_0154_0035.JPG,Blue,470.000000,1606824521.000000,,,
100_0154_0036.JPG,Red,660.000000,1606824524.000000,,,
100_0154_0036.JPG,Green,550.000000,1606824524.000000,,,
100_0154_0036.JPG,Blue,470.000000,1606824524.000000,,,
100_0154_0037.JPG,Red,660.000000,1606824526.000000,,,
100_0154_0037.JPG,Green,550.000000,1606824526.000000,,,
100_0154_0037.JPG,Blue,470.000000,1606824526.000000,,,
100_0154_0038.JPG,Red,660.000000,1606824529.000000,,,
100_0154_0038.JPG,Green,550.000000,1606824529.000000,,,
100_0154_0038.JPG,Blue,470.000000,1606824529.000000,,,
100_0154_0039.JPG,Red,660.000000,1606824532.000000,,,
100_0154_0039.JPG,Green,550.000000,1606824532.000000,,,
100_0154_0039.JPG,Blue,470.000000,1606824532.000000,,,
100_0154_0040.JPG,Red,660.000000,1606824535.000000,,,
100_0154_0040.JPG,Green,550.000000,1606824535.000000,,,
100_0154_0040.JPG,Blue,470.000000,1606824535.000000,,,
100_0154_0041.JPG,Red,660.000000,1606824538.000000,,,
100_0154_0041.JPG,Green,550.000000,1606824538.000000,,,
100_0154_0041.JPG,Blue,470.000000,1606824538.000000,,,
100_0154_0042.JPG,Red,660.000000,1606824540.000000,,,
100_0154_0042.JPG,Green,550.000000,1606824540.000000,,,
100_0154_0042.JPG,Blue,470.000000,1606824540.000000,,,
100_0154_0043.JPG,Red,660.000000,1606824543.000000,,,
100_0154_0043.JPG,Green,550.000000,1606824543.000000,,,
100_0154_0043.JPG,Blue,470.000000,1606824543.000000,,,
100_0154_0044.JPG,Red,660.000000,1606824546.000000,,,
100_0154_0044.JPG,Green,550.000000,1606824546.000000,,,
100_0154_0044.JPG,Blue,470.000000,1606824546.000000,,,
100_0154_0045.JPG,Red,660.000000,1606824549.000000,,,
100_0154_0045.JPG,Green,550.000000,1606824549.000000,,,
100_0154_0045.JPG,Blue,470.000000,1606824549.000000,,,
100_0154_0046.JPG,Red,660.000000,1606824552.000000,,,
100_0154_0046.JPG,Green,550.000000,1606824552.000000,,,
100_0154_0046.JPG,Blue,470.000000,1606824552.000000,,,
100_0154_0047.JPG,Red,660.000000,1606824554.000000,,,
100_0154_0047.JPG,Green,550.000000,1606824554.000000,,,
100_0154_0047.JPG,Blue,470.000000,1606824554.000000,,,
100_0154_0048.JPG,Red,660.000000,1606824557.000000,,,
100_0154_0048.JPG,Green,550.000000,1606824557.000000,,,
100_0154_0048.JPG,Blue,470.000000,1606824557.000000,,,
100_0154_0049.JPG,Red,660.000000,1606824560.000000,,,
100_0154_0049.JPG,Green,550.000000,1606824560.000000,,,
100_0154_0049.JPG,Blue,470.000000,1606824560.000000,,,
100_0154_0050.JPG,Red,660.000000,1606824563.000000,,,
100_0154_0050.JPG,Green,550.000000,1606824563.000000,,,
100_0154_0050.JPG,Blue,470.000000,1606824563.000000,,,
100_0154_0051.JPG,Red,660.000000,1606824566.000000,,,
100_0154_0051.JPG,Green,550.000000,1606824566.000000,,,
100_0154_0051.JPG,Blue,470.000000,1606824566.000000,,,
100_0154_0052.JPG,Red,660.000000,1606824568.000000,,,
100_0154_0052.JPG,Green,550.000000,1606824568.000000,,,
100_0154_0052.JPG,Blue,470.000000,1606824568.000000,,,
100_0154_0053.JPG,Red,660.000000,1606824571.000000,,,
100_0154_0053.JPG,Green,550.000000,1606824571.000000,,,
100_0154_0053.JPG,Blue,470.000000,1606824571.000000,,,
100_0154_0054.JPG,Red,660.000000,1606824574.000000,,,
100_0154_0054.JPG,Green,550.000000,1606824574.000000,,,
100_0154_0054.JPG,Blue,470.000000,1606824574.000000,,,
100_0154_0055.JPG,Red,660.000000,1606824577.000000,,,
100_0154_0055.JPG,Green,550.000000,1606824577.000000,,,
100_0154_0055.JPG,Blue,470.000000,1606824577.000000,,,
100_0154_0056.JPG,Red,660.000000,1606824580.000000,,,
100_0154_0056.JPG,Green,550.000000,1606824580.000000,,,
100_0154_0056.JPG,Blue,470.000000,1606824580.000000,,,
100_0154_0057.JPG,Red,660.000000,1606824582.000000,,,
100_0154_0057.JPG,Green,550.000000,1606824582.000000,,,
100_0154_0057.JPG,Blue,470.000000,1606824582.000000,,,
100_0154_0058.JPG,Red,660.000000,1606824585.000000,,,
100_0154_0058.JPG,Green,550.000000,1606824585.000000,,,
100_0154_0058.JPG,Blue,470.000000,1606824585.000000,,,
100_0154_0059.JPG,Red,660.000000,1606824588.000000,,,
100_0154_0059.JPG,Green,550.000000,1606824588.000000,,,
100_0154_0059.JPG,Blue,470.000000,1606824588.000000,,,
100_0154_0060.JPG,Red,660.000000,1606824591.000000,,,
100_0154_0060.JPG,Green,550.000000,1606824591.000000,,,
100_0154_0060.JPG,Blue,470.000000,1606824591.000000,,,
100_0154_0061.JPG,Red,660.000000,1606824594.000000,,,
100_0154_0061.JPG,Green,550.000000,1606824594.000000,,,
100_0154_0061.JPG,Blue,470.000000,1606824594.000000,,,
100_0154_0062.JPG,Red,660.000000,1606824596.000000,,,
100_0154_0062.JPG,Green,550.000000,1606824596.000000,,,
100_0154_0062.JPG,Blue,470.000000,1606824596.000000,,,
100_0154_0063.JPG,Red,660.000000,1606824599.000000,,,
100_0154_0063.JPG,Green,550.000000,1606824599.000000,,,
100_0154_0063.JPG,Blue,470.000000,1606824599.000000,,,
100_0154_0064.JPG,Red,660.000000,1606824602.000000,,,
100_0154_0064.JPG,Green,550.000000,1606824602.000000,,,
100_0154_0064.JPG,Blue,470.000000,1606824602.000000,,,
100_0154_0065.JPG,Red,660.000000,1606824605.000000,,,
100_0154_0065.JPG,Green,550.000000,1606824605.000000,,,
100_0154_0065.JPG,Blue,470.000000,1606824605.000000,,,
100_0154_0066.JPG,Red,660.000000,1606824608.000000,,,
100_0154_0066.JPG,Green,550.000000,1606824608.000000,,,
100_0154_0066.JPG,Blue,470.000000,1606824608.000000,,,
100_0154_0067.JPG,Red,660.000000,1606824610.000000,,,
100_0154_0067.JPG,Green,550.000000,1606824610.000000,,,
100_0154_0067.JPG,Blue,470.000000,1606824610.000000,,,
100_0154_0068.JPG,Red,660.000000,1606824613.000000,,,
100_0154_0068.JPG,Green,550.000000,1606824613.000000,,,
100_0154_0068.JPG,Blue,470.000000,1606824613.000000,,,
100_0154_0069.JPG,Red,660.000000,1606824616.000000,,,
100_0154_0069.JPG,Green,550.000000,1606824616.000000,,,
100_0154_0069.JPG,Blue,470.000000,1606824616.000000,,,
100_0154_0070.JPG,Red,660.000000,1606824619.000000,,,
100_0154_0070.JPG,Green,550.000000,1606824619.000000,,,
100_0154_0070.JPG,Blue,470.000000,1606824619.000000,,,
100_0154_0071.JPG,Red,660.000000,1606824622.000000,,,
100_0154_0071.JPG,Green,550.000000,1606824622.000000,,,
100_0154_0071.JPG,Blue,470.000000,1606824622.000000,,,
100_0154_0072.JPG,Red,660.000000,1606824624.000000,,,
100_0154_0072.JPG,Green,550.000000,1606824624.000000,,,
100_0154_0072.JPG,Blue,470.000000,1606824624.000000,,,
100_0154_0073.JPG,Red,660.000000,1606824627.000000,,,
100_0154_0073.JPG,Green,550.000000,1606824627.000000,,,
100_0154_0073.JPG,Blue,470.000000,1606824627.000000,,,
100_0154_0074.JPG,Red,660.000000,1606824630.000000,,,
100_0154_0074.JPG,Green,550.000000,1606824630.000000,,,
100_0154_0074.JPG,Blue,470.000000,1606824630.000000,,,
100_0154_0075.JPG,Red,660.000000,1606824633.000000,,,
100_0154_0075.JPG,Green,550.000000,1606824633.000000,,,
100_0154_0075.JPG,Blue,470.000000,1606824633.000000,,,
100_0154_0076.JPG,Red,660.000000,1606824636.000000,,,
100_0154_0076.JPG,Green,550.000000,1606824636.000000,,,
100_0154_0076.JPG,Blue,470.000000,1606824636.000000,,,
100_0154_0077.JPG,Red,660.000000,1606824638.000000,,,
100_0154_0077.JPG,Green,550.000000,1606824638.000000,,,
100_0154_0077.JPG,Blue,470.000000,1606824638.000000,,,
100_0154_0078.JPG,Red,660.000000,1606824641.000000,,,
100_0154_0078.JPG,Green,550.000000,1606824641.000000,,,
100_0154_0078.JPG,Blue,470.000000,1606824641.000000,,,
100_0154_0079.JPG,Red,660.000000,1606824644.000000,,,
100_0154_0079.JPG,Green,550.000000,1606824644.000000,,,
100_0154_0079.JPG,Blue,470.000000,1606824644.000000,,,
100_0154_0080.JPG,Red,660.000000,1606824647.000000,,,
100_0154_0080.JPG,Green,550.000000,1606824647.000000,,,
100_0154_0080.JPG,Blue,470.000000,1606824647.000000,,,
100_0154_0081.JPG,Red,660.000000,1606824650.000000,,,
100_0154_0081.JPG,Green,550.000000,1606824650.000000,,,
100_0154_0081.JPG,Blue,470.000000,1606824650.000000,,,
100_0154_0082.JPG,Red,660.000000,1606824652.000000,,,
100_0154_0082.JPG,Green,550.000000,1606824652.000000,,,
100_0154_0082.JPG,Blue,470.000000,1606824652.000000,,,
100_0154_0083.JPG,Red,660.000000,1606824655.000000,,,
100_0154_0083.JPG,Green,550.000000,1606824655.000000,,,
100_0154_0083.JPG,Blue,470.000000,1606824655.000000,,,
100_0154_0084.JPG,Red,660.000000,1606824658.000000,,,
100_0154_0084.JPG,Green,550.000000,1606824658.000000,,,
100_0154_0084.JPG,Blue,470.000000,1606824658.000000,,,
100_0154_0085.JPG,Red,660.000000,1606824661.000000,,,
100_0154_0085.JPG,Green,550.000000,1606824661.000000,,,
100_0154_0085.JPG,Blue,470.000000,1606824661.000000,,,
100_0154_0086.JPG,Red,660.000000,1606824664.000000,,,
100_0154_0086.JPG,Green,550.000000,1606824664.000000,,,
100_0154_0086.JPG,Blue,470.000000,1606824664.000000,,,
100_0154_0087.JPG,Red,660.000000,1606824666.000000,,,
100_0154_0087.JPG,Green,550.000000,1606824666.000000,,,
100_0154_0087.JPG,Blue,470.000000,1606824666.000000,,,
100_0154_0088.JPG,Red,660.000000,1606824669.000000,,,
100_0154_0088.JPG,Green,550.000000,1606824669.000000,,,
100_0154_0088.JPG,Blue,470.000000,1606824669.000000,,,
100_0154_0089.JPG,Red,660.000000,1606824672.000000,,,
100_0154_0089.JPG,Green,550.000000,1606824672.000000,,,
100_0154_0089.JPG,Blue,470.000000,1606824672.000000,,,
100_0154_0090.JPG,Red,660.000000,1606824675.000000,,,
100_0154_0090.JPG,Green,550.000000,1606824675.000000,,,
100_0154_0090.JPG,Blue,470.000000,1606824675.000000,,,
100_0154_0091.JPG,Red,660.000000,1606824678.000000,,,
100_0154_0091.JPG,Green,550.000000,1606824678.000000,,,
100_0154_0091.JPG,Blue,470.000000,1606824678.000000,,,
100_0154_0092.JPG,Red,660.000000,1606824680.000000,,,
100_0154_0092.JPG,Green,550.000000,1606824680.000000,,,
100_0154_0092.JPG,Blue,470.000000,1606824680.000000,,,
100_0154_0093.JPG,Red,660.000000,1606824683.000000,,,
100_0154_0093.JPG,Green,550.000000,1606824683.000000,,,
100_0154_0093.JPG,Blue,470.000000,1606824683.000000,,,
100_0154_0094.JPG,Red,660.000000,1606824686.000000,,,
100_0154_0094.JPG,Green,550.000000,1606824686.000000,,,
100_0154_0094.JPG,Blue,470.000000,1606824686.000000,,,
100_0154_0095.JPG,Red,660.000000,1606824689.000000,,,
100_0154_0095.JPG,Green,550.000000,1606824689.000000,,,
100_0154_0095.JPG,Blue,470.000000,1606824689.000000,,,
100_0154_0096.JPG,Red,660.000000,1606824692.000000,,,
100_0154_0096.JPG,Green,550.000000,1606824692.000000,,,
100_0154_0096.JPG,Blue,470.000000,1606824692.000000,,,
100_0154_0097.JPG,Red,660.000000,1606824694.000000,,,
100_0154_0097.JPG,Green,550.000000,1606824694.000000,,,
100_0154_0097.JPG,Blue,470.000000,1606824694.000000,,,
100_0154_0098.JPG,Red,660.000000,1606824697.000000,,,
100_0154_0098.JPG,Green,550.000000,1606824697.000000,,,
100_0154_0098.JPG,Blue,470.000000,1606824697.000000,,,
100_0154_0099.JPG,Red,660.000000,1606824700.000000,,,
100_0154_0099.JPG,Green,550.000000,1606824700.000000,,,
100_0154_0099.JPG,Blue,470.000000,1606824700.000000,,,
100_0154_0100.JPG,Red,660.000000,1606824703.000000,,,
100_0154_0100.JPG,Green,550.000000,1606824703.000000,,,
100_0154_0100.JPG,Blue,470.000000,1606824703.000000,,,
100_0154_0101.JPG,Red,660.000000,1606824706.000000,,,
100_0154_0101.JPG,Green,550.000000,1606824706.000000,,,
100_0154_0101.JPG,Blue,470.000000,1606824706.000000,,,
100_0154_0102.JPG,Red,660.000000,1606824708.000000,,,
100_0154_0102.JPG,Green,550.000000,1606824708.000000,,,
100_0154_0102.JPG,Blue,470.000000,1606824708.000000,,,
100_0154_0103.JPG,Red,660.000000,1606824711.000000,,,
100_0154_0103.JPG,Green,550.000000,1606824711.000000,,,
100_0154_0103.JPG,Blue,470.000000,1606824711.000000,,,
100_0154_0104.JPG,Red,660.000000,1606824714.000000,,,
100_0154_0104.JPG,Green,550.000000,1606824714.000000,,,
100_0154_0104.JPG,Blue,470.000000,1606824714.000000,,,
100_0154_0105.JPG,Red,660.000000,1606824717.000000,,,
100_0154_0105.JPG,Green,550.000000,1606824717.000000,,,
100_0154_0105.JPG,Blue,470.000000,1606824717.000000,,,
100_0154_0106.JPG,Red,660.000000,1606824720.000000,,,
100_0154_0106.JPG,Green,550.000000,1606824720.000000,,,
100_0154_0106.JPG,Blue,470.000000,1606824720.000000,,,
100_0154_0107.JPG,Red,660.000000,1606824722.000000,,,
100_0154_0107.JPG,Green,550.000000,1606824722.000000,,,
100_0154_0107.JPG,Blue,470.000000,1606824722.000000,,,
100_0154_0108.JPG,Red,660.000000,1606824725.000000,,,
100_0154_0108.JPG,Green,550.000000,1606824725.000000,,,
100_0154_0108.JPG,Blue,470.000000,1606824725.000000,,,
100_0154_0109.JPG,Red,660.000000,1606824728.000000,,,
100_0154_0109.JPG,Green,550.000000,1606824728.000000,,,
100_0154_0109.JPG,Blue,470.000000,1606824728.000000,,,
100_0154_0110.JPG,Red,660.000000,1606824731.000000,,,
100_0154_0110.JPG,Green,550.000000,1606824731.000000,,,
100_0154_0110.JPG,Blue,470.000000,1606824731.000000,,,
100_0154_0111.JPG,Red,660.000000,1606824734.000000,,,
100_0154_0111.JPG,Green,550.000000,1606824734.000000,,,
100_0154_0111.JPG,Blue,470.000000,1606824734.000000,,,
100_0154_0112.JPG,Red,660.000000,1606824736.000000,,,
100_0154_0112.JPG,Green,550.000000,1606824736.000000,,,
100_0154_0112.JPG,Blue,470.000000,1606824736.000000,,,
100_0154_0113.JPG,Red,660.000000,1606824739.000000,,,
100_0154_0113.JPG,Green,550.000000,1606824739.000000,,,
100_0154_0113.JPG,Blue,470.000000,1606824739.000000,,,
100_0154_0114.JPG,Red,660.000000,1606824742.000000,,,
100_0154_0114.JPG,Green,550.000000,1606824742.000000,,,
100_0154_0114.JPG,Blue,470.000000,1606824742.000000,,,
100_0154_0115.JPG,Red,660.000000,1606824745.000000,,,
100_0154_0115.JPG,Green,550.000000,1606824745.000000,,,
100_0154_0115.JPG,Blue,470.000000,1606824745.000000,,,
100_0154_0116.JPG,Red,660.000000,1606824748.000000,,,
100_0154_0116.JPG,Green,550.000000,1606824748.000000,,,
100_0154_0116.JPG,Blue,470.000000,1606824748.000000,,,
100_0154_0117.JPG,Red,660.000000,1606824750.000000,,,
100_0154_0117.JPG,Green,550.000000,1606824750.000000,,,
100_0154_0117.JPG,Blue,470.000000,1606824750.000000,,,
100_0154_0118.JPG,Red,660.000000,1606824753.000000,,,
100_0154_0118.JPG,Green,550.000000,1606824753.000000,,,
100_0154_0118.JPG,Blue,470.000000,1606824753.000000,,,
100_0154_0119.JPG,Red,660.000000,1606824756.000000,,,
100_0154_0119.JPG,Green,550.000000,1606824756.000000,,,
100_0154_0119.JPG,Blue,470.000000,1606824756.000000,,,
100_0154_0120.JPG,Red,660.000000,1606824759.000000,,,
100_0154_0120.JPG,Green,550.000000,1606824759.000000,,,
100_0154_0120.JPG,Blue,470.000000,1606824759.000000,,,
100_0154_0121.JPG,Red,660.000000,1606824762.000000,,,
100_0154_0121.JPG,Green,550.000000,1606824762.000000,,,
100_0154_0121.JPG,Blue,470.000000,1606824762.000000,,,
100_0154_0122.JPG,Red,660.000000,1606824764.000000,,,
100_0154_0122.JPG,Green,550.000000,1606824764.000000,,,
100_0154_0122.JPG,Blue,470.000000,1606824764.000000,,,
100_0154_0123.JPG,Red,660.000000,1606824767.000000,,,
100_0154_0123.JPG,Green,550.000000,1606824767.000000,,,
100_0154_0123.JPG,Blue,470.000000,1606824767.000000,,,
100_0154_0124.JPG,Red,660.000000,1606824770.000000,,,
100_0154_0124.JPG,Green,550.000000,1606824770.000000,,,
100_0154_0124.JPG,Blue,470.000000,1606824770.000000,,,
100_0154_0125.JPG,Red,660.000000,1606824773.000000,,,
100_0154_0125.JPG,Green,550.000000,1606824773.000000,,,
100_0154_0125.JPG,Blue,470.000000,1606824773.000000,,,
100_0154_0126.JPG,Red,660.000000,1606824776.000000,,,
100_0154_0126.JPG,Green,550.000000,1606824776.000000,,,
100_0154_0126.JPG,Blue,470.000000,1606824776.000000,,,
100_0154_0127.JPG,Red,660.000000,1606824778.000000,,,
100_0154_0127.JPG,Green,550.000000,1606824778.000000,,,
100_0154_0127.JPG,Blue,470.000000,1606824778.000000,,,
100_0154_0128.JPG,Red,660.000000,1606824781.000000,,,
100_0154_0128.JPG,Green,550.000000,1606824781.000000,,,
100_0154_0128.JPG,Blue,470.000000,1606824781.000000,,,
100_0154_0129.JPG,Red,660.000000,1606824784.000000,,,
100_0154_0129.JPG,Green,550.000000,1606824784.000000,,,
100_0154_0129.JPG,Blue,470.000000,1606824784.000000,,,
100_0154_0130.JPG,Red,660.000000,1606824787.000000,,,
100_0154_0130.JPG,Green,550.000000,1606824787.000000,,,
100_0154_0130.JPG,Blue,470.000000,1606824787.000000,,,
100_0154_0131.JPG,Red,660.000000,1606824790.000000,,,
100_0154_0131.JPG,Green,550.000000,1606824790.000000,,,
100_0154_0131.JPG,Blue,470.000000,1606824790.000000,,,
100_0154_0132.JPG,Red,660.000000,1606824792.000000,,,
100_0154_0132.JPG,Green,550.000000,1606824792.000000,,,
100_0154_0132.JPG,Blue,470.000000,1606824792.000000,,,
100_0154_0133.JPG,Red,660.000000,1606824795.000000,,,
100_0154_0133.JPG,Green,550.000000,1606824795.000000,,,
100_0154_0133.JPG,Blue,470.000000,1606824795.000000,,,
100_0154_0134.JPG,Red,660.000000,1606824798.000000,,,
100_0154_0134.JPG,Green,550.000000,1606824798.000000,,,
100_0154_0134.JPG,Blue,470.000000,1606824798.000000,,,
100_0154_0135.JPG,Red,660.000000,1606824801.000000,,,
100_0154_0135.JPG,Green,550.000000,1606824801.000000,,,
100_0154_0135.JPG,Blue,470.000000,1606824801.000000,,,
100_0154_0136.JPG,Red,660.000000,1606824804.000000,,,
100_0154_0136.JPG,Green,550.000000,1606824804.000000,,,
100_0154_0136.JPG,Blue,470.000000,1606824804.000000,,,
100_0154_0137.JPG,Red,660.000000,1606824806.000000,,,
100_0154_0137.JPG,Green,550.000000,1606824806.000000,,,
100_0154_0137.JPG,Blue,470.000000,1606824806.000000,,,
100_0154_0138.JPG,Red,660.000000,1606824809.000000,,,
100_0154_0138.JPG,Green,550.000000,1606824809.000000,,,
100_0154_0138.JPG,Blue,470.000000,1606824809.000000,,,
100_0154_0139.JPG,Red,660.000000,1606824812.000000,,,
100_0154_0139.JPG,Green,550.000000,1606824812.000000,,,
100_0154_0139.JPG,Blue,470.000000,1606824812.000000,,,
100_0154_0140.JPG,Red,660.000000,1606824815.000000,,,
100_0154_0140.JPG,Green,550.000000,1606824815.000000,,,
100_0154_0140.JPG,Blue,470.000000,1606824815.000000,,,
100_0154_0141.JPG,Red,660.000000,1606824818.000000,,,
100_0154_0141.JPG,Green,550.000000,1606824818.000000,,,
100_0154_0141.JPG,Blue,470.000000,1606824818.000000,,,
100_0154_0142.JPG,Red,660.000000,1606824820.000000,,,
100_0154_0142.JPG,Green,550.000000,1606824820.000000,,,
100_0154_0142.JPG,Blue,470.000000,1606824820.000000,,,
100_0154_0143.JPG,Red,660.000000,1606824823.000000,,,
100_0154_0143.JPG,Green,550.000000,1606824823.000000,,,
100_0154_0143.JPG,Blue,470.000000,1606824823.000000,,,
100_0154_0144.JPG,Red,660.000000,1606824826.000000,,,
100_0154_0144.JPG,Green,550.000000,1606824826.000000,,,
100_0154_0144.JPG,Blue,470.000000,1606824826.000000,,,
100_0154_0145.JPG,Red,660.000000,1606824829.000000,,,
100_0154_0145.JPG,Green,550.000000,1606824829.000000,,,
100_0154_0145.JPG,Blue,470.000000,1606824829.000000,,,
100_0154_0146.JPG,Red,660.000000,1606824832.000000,,,
100_0154_0146.JPG,Green,550.000000,1606824832.000000,,,
100_0154_0146.JPG,Blue,470.000000,1606824832.000000,,,
100_0154_0147.JPG,Red,660.000000,1606824834.000000,,,
100_0154_0147.JPG,Green,550.000000,1606824834.000000,,,
100_0154_0147.JPG,Blue,470.000000,1606824834.000000,,,
